Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g6229	-	1204	-	92982	109098	2.792382	0.980491	1.187506
g6241	-	1204	+	242682	249463	35.579411	12.493022	15.130722
g6231	-	1204	+	142838	159197	2.330647	0.818362	0.991145
g6232	-	1204	+	172803	174041	0.466505	0.163804	0.198389
g6233	-	1204	-	175699	176535	0.164875	0.057893	0.070116
g6236	-	1204	-	180896	181387	0.000000	0.000000	0.000000
g6237	-	1204	+	181878	198390	0.000000	0.000000	0.000000
g6238	-	1204	+	202748	203692	0.152381	0.053506	0.064802
g6239	-	1204	-	207042	208093	1.327616	0.466167	0.564590
g6240	-	1204	+	218116	239940	46.888412	16.463959	19.940058
g6242	-	1205	-	2061	21053	40.527229	14.230352	17.234861
g6243	-	1205	+	22789	23803	8.289272	2.910618	3.525147
g6244	-	1205	-	30011	46424	25.567850	8.977655	10.873142
g6252	-	1205	+	145653	146378	0.949036	0.333236	0.403593
g6253	-	1205	-	149058	150397	0.000000	0.000000	0.000000
g6254	-	1205	-	154900	156505	30.204226	10.605629	12.844837
g6255	-	1205	-	156535	165235	70.030396	24.589817	29.781559
g6256	-	1205	+	178743	198430	32.592419	11.444197	13.860455
g6257	-	1205	-	214275	214562	0.000000	0.000000	0.000000
g6258	-	1205	-	219799	220764	0.616977	0.216640	0.262379
g6259	-	1205	+	232541	236306	0.124321	0.043653	0.052870
g6266	-	1206	+	32035	32783	3.302959	1.159770	1.404637
g6267	-	1206	+	49044	50102	0.357413	0.125499	0.151996
g6268	-	1206	-	52001	52453	0.000000	0.000000	0.000000
g6269	-	1206	+	58319	67779	11.615741	4.078643	4.939782
g6270	-	1206	-	72543	87665	15.456916	5.427397	6.573304
g6273	-	1206	+	105529	131110	55.330467	19.428223	23.530178
g6274	-	1206	+	149583	159147	0.000000	0.000000	0.000000
g6283	-	1206	-	192629	192958	0.415152	0.145773	0.176550
g6290	-	1207	-	102526	129575	230.939117	81.089798	98.210602
g6293	-	1207	+	172050	173348	1.134845	0.398479	0.482611
g6294	-	1207	+	176617	177930	1.760272	0.618085	0.748584
g6299	-	1207	-	219356	220864	0.000000	0.000000	0.000000
g6295	-	1207	+	181167	187256	211.948914	74.421761	90.134712
g6296	-	1207	-	187891	207567	24.280943	8.525784	10.325864
g6297	-	1207	+	207668	212294	141.184113	49.574066	60.040833
g6298	-	1207	-	213827	215779	3.774869	1.325472	1.605324
g6302	-	1208	+	103	7105	20.985186	7.368542	8.924291
g6303	-	1208	-	12334	27181	7.213178	2.532768	3.067521
g6304	-	1208	+	28650	40525	1.161498	0.407838	0.493946
g6305	-	1208	+	42126	50699	18.060699	6.341665	7.680605
g6309	-	1208	-	85875	89905	0.000000	0.000000	0.000000
g6310	-	1208	-	90460	91860	0.226625	0.079575	0.096376
g6311	-	1208	+	97460	104248	619.604492	217.562119	263.496857
g6313	-	1208	+	120979	121692	0.749439	0.263151	0.318711
g6314	-	1208	+	128340	138537	46.143772	16.202492	19.623386
g6317	-	1209	+	4268	9548	38.493710	13.516320	16.370073
g6318	-	1209	-	19003	22611	29.586441	10.388706	12.582114
g6319	-	1209	+	24151	36790	26.729391	9.385508	11.367107
g6320	-	1209	+	41851	43614	1.686642	0.592232	0.717272
g6322	-	1209	-	87238	104204	132.077896	46.376598	56.168266
g6323	-	1209	+	110897	120515	23.449556	8.233858	9.972303
g6324	-	1209	-	125119	129189	165.620377	58.154392	70.432755
g6325	-	1209	+	129329	129859	34.877590	12.246592	14.832261
g6326	-	1209	-	133993	151039	70.521698	24.762331	29.990494
g6327	-	1209	+	151188	160138	543.905334	190.981842	231.304565
g6328	-	1209	-	164689	193929	44.216900	15.525909	18.803953
g6330	-	1209	-	206601	215142	24.154167	8.481268	10.271952
g6335	-	1210	-	312	670	4.847727	1.702185	2.061574
g6336	-	1210	+	6671	17263	0.297344	0.104407	0.126450
g6337	-	1210	+	17667	18560	1.372483	0.481921	0.583671
g6338	-	1210	-	32472	33677	0.000000	0.000000	0.000000
g6339	-	1210	-	50614	51285	3.605655	1.266056	1.533363
g6340	-	1210	-	82707	83090	0.000000	0.000000	0.000000
g6341	-	1210	+	98452	99609	2.345706	0.823649	0.997549
g6343	-	1210	+	122758	123888	1.991892	0.699414	0.847084
g6344	-	1210	-	136571	140867	0.342469	0.120251	0.145640
g6346	-	1210	+	158427	170975	8.612168	3.023996	3.662464
g6347	-	1210	-	179220	179627	265.077209	93.076729	112.728386
g6351	-	1211	-	216	7233	66.028458	23.184616	28.079672
g6352	-	1211	+	7578	23828	7.458395	2.618871	3.171803
g6353	-	1211	-	28986	32258	1.362189	0.478306	0.579293
g6348	-	1210	-	185274	186476	5.139235	1.804543	2.185543
g6349	-	1210	+	186634	211957	231.676804	81.348824	98.524315
g6354	-	1211	-	55211	56659	8.570739	3.009449	3.644846
g6355	-	1211	+	57040	72263	32.686832	11.477348	13.900605
g6356	-	1211	+	76598	92143	4.070635	1.429325	1.731103
g6357	-	1211	-	93041	105903	20.957010	7.358648	8.912309
g6359	-	1211	-	148853	151318	0.218958	0.076883	0.093115
g6360	-	1211	-	161080	161700	0.141868	0.049814	0.060332
g6362	-	1212	+	11	1857	0.000000	0.000000	0.000000
g6363	-	1212	+	2042	2536	0.341582	0.119940	0.145263
g6365	-	1212	+	19085	29348	32.967052	11.575743	14.019773
g6366	-	1212	-	38844	41948	9.604508	3.372437	4.084473
g6367	-	1212	+	53971	58455	1786.201782	627.190186	759.611267
g6368	-	1212	-	60829	72592	1415.436401	497.003113	601.937256
g6369	-	1212	-	81504	82127	5.870193	2.061205	2.496395
g6370	-	1212	-	84526	91259	152.553253	53.566124	64.875740
g6371	-	1212	+	92396	122454	78.334106	27.505507	33.312847
g6372	-	1212	+	126509	133174	361.319489	126.870346	153.656967
g6381	-	1213	-	803	2235	0.380105	0.133467	0.161646
g6380	-	1212	-	236322	241453	1.483528	0.520912	0.630894
g6387	-	1213	-	77114	88597	1.649177	0.579077	0.701339
g6388	-	1213	-	88623	88955	0.000000	0.000000	0.000000
g6391	-	1213	-	156087	158931	0.000000	0.000000	0.000000
g6392	-	1213	+	159068	178847	363.171906	127.520782	154.444733
g6393	-	1213	-	194325	200123	0.000000	0.000000	0.000000
g6395	-	1213	+	213637	241203	61.223835	21.497564	26.036428
g6397	-	1214	+	7492	51599	62.873989	22.076984	26.738182
g6398	-	1214	-	55758	56369	27.813728	9.766253	11.828238
g6399	-	1214	-	62520	75195	10.532000	3.698108	4.478904
g6401	-	1214	-	78487	79720	0.000000	0.000000	0.000000
g6404	-	1214	-	112626	114725	0.250358	0.087908	0.106469
g6405	-	1214	-	117173	125006	37.213638	13.066849	15.825704
g6406	-	1214	+	137216	145343	58.150539	20.418436	24.729460
g6409	-	1214	-	164844	167323	43.508930	15.277318	18.502878
g6410	-	1214	+	172645	173613	14.158927	4.971633	6.021313
g6411	-	1214	+	181324	197008	407.404968	143.052368	173.255569
g6412	-	1214	-	198850	202061	20.957266	7.358738	8.912417
g6423	-	1215	-	154397	154750	6.260835	2.198371	2.662522
g6424	-	1215	-	154764	159231	3.591842	1.261206	1.527489
g6427	-	1215	-	204379	216363	0.728715	0.255874	0.309898
g6428	-	1215	-	217222	218768	1.767730	0.620704	0.751756
g6429	-	1215	+	234482	234763	0.810284	0.284516	0.344586
g6442	-	1216	-	148117	151965	67.544380	23.716902	28.724344
g6443	-	1216	+	152088	171300	127.223053	44.671913	54.103668
g6447	-	1216	-	213480	219203	0.000000	0.000000	0.000000
g6448	-	1216	+	219656	223151	0.000000	0.000000	0.000000
g6444	-	1216	-	177873	182301	387.399994	136.028015	164.748123
g6445	-	1216	+	184582	188370	72.932144	25.608711	31.015577
g6446	-	1216	-	189408	197107	275.952606	96.895416	117.353317
g6450	-	1217	-	83	9365	196.222488	68.899727	83.446800
g6451	-	1217	+	19455	20543	0.959137	0.336782	0.407889
g6452	-	1217	+	31120	48184	19.264002	6.764182	8.192329
g6453	-	1217	-	49224	56614	6.124123	2.150367	2.604383
g6456	-	1217	+	81806	90144	2.767374	0.971710	1.176871
g6457	-	1217	-	95114	96022	1.172717	0.411777	0.498717
g6467	-	1217	+	154390	154917	0.548295	0.192523	0.233171
g6468	-	1217	+	177627	178697	0.196171	0.068882	0.083425
g6469	-	1217	-	192053	202511	14.862519	5.218686	6.320527
g6471	-	1217	+	240404	240862	16.738562	5.877422	7.118345
g6477	-	1218	-	75332	79400	0.149869	0.052624	0.063734
g6478	-	1218	+	80284	81069	0.239949	0.084253	0.102042
g6480	-	1218	-	125896	133559	0.577378	0.202735	0.245539
g6481	-	1218	-	153032	160185	0.000000	0.000000	0.000000
g6484	-	1218	-	196363	197052	1.166354	0.409543	0.496011
g6488	-	1218	+	232446	235794	0.000000	0.000000	0.000000
g6489	-	1218	-	236343	236753	0.087591	0.030756	0.037249
g6492	-	1219	-	36953	40964	0.104766	0.036787	0.044553
g6493	-	1219	-	41033	41497	0.077957	0.027373	0.033152
g6494	-	1219	+	52338	61915	9.752778	3.424499	4.147527
g6495	-	1219	-	72947	75139	27.239130	9.564493	11.583881
g6496	-	1219	-	99908	101771	14.301170	5.021579	6.081804
g6497	-	1219	+	102477	108899	22.301588	7.830771	9.484112
g6498	-	1219	-	128336	134690	17.771826	6.240232	7.557757
g6499	-	1219	-	147468	165840	3.250611	1.141389	1.382375
g6500	-	1219	-	167110	167505	0.234848	0.082462	0.099873
g6501	-	1219	+	185249	198889	2.019290	0.709035	0.858736
g6502	-	1219	+	202027	214096	115.833817	40.672802	49.260208
g6503	-	1219	-	221615	229240	553.840210	194.470276	235.529526
g6506	-	1220	+	29536	35740	0.863387	0.303162	0.367169
g6512	-	1220	+	82839	86823	0.635204	0.223040	0.270131
g6521	-	1220	-	198248	200353	2.965774	1.041374	1.261243
g6522	-	1220	+	201930	204674	0.851028	0.298822	0.361913
g6515	-	1220	+	155781	156209	0.000000	0.000000	0.000000
g6516	-	1220	+	168186	178464	7.897205	2.772951	3.358414
g6518	-	1220	-	182229	182726	0.000000	0.000000	0.000000
g6519	-	1220	-	183215	184109	0.000000	0.000000	0.000000
g6520	-	1220	+	185408	191222	0.163381	0.057368	0.069480
g6523	-	1220	+	204797	207385	0.598561	0.210173	0.254548
g6524	-	1220	-	208446	209321	0.000000	0.000000	0.000000
g6529	-	1220	+	222308	222682	0.384000	0.134834	0.163302
g6531	-	1220	+	239912	241009	17.435715	6.122214	7.414820
g6534	-	1221	+	17523	32722	52.183121	18.323093	22.191717
g6535	-	1221	+	47954	53166	2.387175	0.838210	1.015185
g6539	-	1221	-	100855	103185	0.000000	0.000000	0.000000
g6540	-	1221	-	103300	103920	0.000000	0.000000	0.000000
g6541	-	1221	+	114368	135118	48.744850	17.115810	20.729538
g6544	-	1221	-	223442	227154	0.000000	0.000000	0.000000
g6543	-	1221	+	213554	220898	12.707586	4.462023	5.404107
g6542	-	1221	-	140974	210873	50.042446	17.571436	21.281363
g6549	-	1222	+	163465	164118	0.073394	0.025771	0.031212
g6551	-	1222	+	234581	240018	0.000000	0.000000	0.000000
g6553	-	1223	-	11216	12157	0.148620	0.052185	0.063203
g6555	-	1223	-	29080	29991	0.080044	0.028106	0.034040
g6556	-	1223	+	43801	44979	9.200170	3.230462	3.912521
g6557	-	1223	-	69619	86777	14.146068	4.967118	6.015845
g6558	-	1223	-	100895	111414	11.535758	4.050558	4.905768
g6559	-	1223	+	111700	116868	12.957377	4.549732	5.510334
g6560	-	1223	-	120918	121241	1.327160	0.466007	0.564396
g6561	-	1223	-	123968	128729	30.301256	10.639700	12.886101
g6562	-	1223	-	133146	156404	54.871246	19.266975	23.334888
g6566	-	1223	+	222833	231736	1.313830	0.461326	0.558728
g6572	-	1224	-	6078	6701	0.346154	0.121545	0.147208
g6567	-	1223	+	234714	237718	73.537231	25.821177	31.272900
g6574	-	1224	-	25490	26257	1.846354	0.648311	0.785192
g6575	-	1224	+	27405	27818	0.605072	0.212459	0.257317
g6576	-	1224	+	27832	29070	0.286925	0.100748	0.122020
g6582	-	1224	-	36097	36453	0.000000	0.000000	0.000000
g6583	-	1224	-	36659	38111	0.746855	0.262244	0.317612
g6586	-	1224	+	40780	45063	0.000000	0.000000	0.000000
g6587	-	1224	-	46649	50412	0.816041	0.286537	0.347035
g6588	-	1224	+	50679	59137	0.525027	0.184353	0.223276
g6592	-	1224	+	66162	67226	0.700469	0.245956	0.297886
g6593	-	1224	-	67347	70048	0.146315	0.051376	0.062223
g6594	-	1224	-	70115	70996	1.056689	0.371036	0.449374
g6595	-	1224	-	72788	74910	0.000000	0.000000	0.000000
g6596	-	1224	-	74980	76943	0.470743	0.165292	0.200191
g6597	-	1224	-	77813	81243	0.052670	0.018494	0.022399
g6604	-	1224	-	94538	95200	0.297134	0.104333	0.126361
g6605	-	1224	-	95431	96633	0.191189	0.067132	0.081306
g6600	-	1224	-	84640	91974	0.874929	0.307214	0.372078
g6601	-	1224	-	91998	92456	0.355120	0.124694	0.151021
g6602	-	1224	+	92818	93807	0.621212	0.218127	0.264180
g6624	-	1224	-	130266	131447	0.121827	0.042777	0.051809
g6628	-	1224	-	134705	135649	0.302646	0.106268	0.128705
g6629	-	1224	-	135723	137153	0.174004	0.061098	0.073998
g6630	-	1224	+	137533	139896	0.120981	0.042480	0.051449
g6634	-	1224	+	144771	146627	0.000000	0.000000	0.000000
g6635	-	1224	-	147127	151655	0.399767	0.140370	0.170007
g6637	-	1224	+	155102	156550	0.114562	0.040226	0.048719
g6639	-	1224	-	158603	159091	0.292434	0.102683	0.124362
g6641	-	1224	-	168438	168788	0.435897	0.153057	0.185372
g6645	-	1224	-	171539	171993	0.409669	0.143847	0.174218
g6650	-	1224	+	198718	199383	1.867868	0.655866	0.794341
g6651	-	1224	-	201255	208168	0.606349	0.212908	0.257860
g6653	-	1224	+	218939	220167	1.603640	0.563087	0.681974
g6654	-	1224	-	221108	226795	9.601650	3.371434	4.083257
g6655	-	1224	-	227581	231398	0.328125	0.115215	0.139540
g6664	-	1225	+	87937	88638	0.083191	0.029211	0.035378
g6666	-	1225	-	120918	121949	137.074615	48.131100	58.293198
g6667	-	1225	-	133542	142218	30.948980	10.867136	13.161555
g6665	-	1225	+	89476	117228	972.058411	341.319489	413.383606
g6668	-	1225	+	145337	146971	16.084404	5.647727	6.840154
g6669	-	1225	-	153583	157173	440.359161	154.623596	187.269882
g6670	-	1225	+	157237	173335	24.494844	8.600890	10.416829
g6671	-	1225	-	177400	180801	9.498842	3.335335	4.039536
g6672	-	1225	+	182119	186997	121.469948	42.651821	51.657063
g6673	-	1225	-	192903	202702	391.772217	137.563232	166.607483
g6677	-	1226	-	14705	21255	9.384941	3.295341	3.991098
g6674	-	1225	+	206982	218049	166.705750	58.535496	70.894318
g6675	-	1225	-	219265	229342	9.002059	3.160899	3.828272
g6676	-	1225	-	230819	235630	11.601669	4.073701	4.933798
g6680	-	1226	+	70012	70992	0.000000	0.000000	0.000000
g6681	-	1226	-	74500	79683	48.529305	17.040127	20.637873
g6682	-	1226	+	80389	103568	15.292969	5.369830	6.503583
g6683	-	1226	-	110464	117046	3.975299	1.395849	1.690560
g6678	-	1226	+	22908	31408	1152.869995	404.807983	490.276672
g6679	-	1226	+	57104	64581	503.220490	176.696136	214.002670
g6684	-	1226	-	127639	132444	0.000000	0.000000	0.000000
g6685	-	1226	-	141335	160036	97.234596	34.142048	41.350590
g6687	-	1226	+	181221	185158	29.922960	10.506868	12.725224
g6688	-	1226	-	190797	209212	4.530864	1.590925	1.926823
g6689	-	1226	+	216185	216922	1.018340	0.357570	0.433066
g6690	-	1226	-	217795	219620	0.210994	0.074086	0.089729
g6691	-	1226	+	224370	236140	11.392828	4.000371	4.844985
g6693	-	1227	+	6680	8895	0.628461	0.220672	0.267263
g6694	-	1227	-	11755	12276	9.365217	3.288415	3.982710
g6695	-	1227	+	12782	30440	73.628616	25.853264	31.311762
g6696	-	1227	-	39868	41581	2.431221	0.853676	1.033916
g6697	-	1227	-	62445	81277	63.600407	22.332052	27.047104
g6698	-	1227	-	93679	101999	0.000000	0.000000	0.000000
g6700	-	1227	-	104203	104709	0.000000	0.000000	0.000000
g6701	-	1227	-	109056	111260	0.000000	0.000000	0.000000
g6702	-	1227	-	117968	120612	0.000000	0.000000	0.000000
g6703	-	1227	-	121597	122683	1.110353	0.389879	0.472196
g6705	-	1227	-	147618	149696	0.000000	0.000000	0.000000
g6709	-	1227	-	167790	171384	0.000000	0.000000	0.000000
g6713	-	1227	-	176539	177192	0.877676	0.308179	0.373246
g6714	-	1227	-	177262	180001	0.000000	0.000000	0.000000
g6718	-	1227	+	196748	198891	0.165991	0.058285	0.070590
g6719	-	1227	+	199079	199342	0.545455	0.191526	0.231964
g6722	-	1227	+	205502	212077	0.857135	0.300966	0.364511
g6726	-	1227	+	224403	237866	0.000000	0.000000	0.000000
g6727	-	1228	-	26	2443	11.468153	4.026820	4.877018
g6729	-	1228	+	21786	25580	1.228001	0.431189	0.522227
g6730	-	1228	+	26920	28017	2.018800	0.708863	0.858527
g6731	-	1228	-	28366	29619	1.291446	0.453466	0.549208
g6736	-	1228	-	121490	128288	0.000000	0.000000	0.000000
g6733	-	1228	-	68259	74117	4.405947	1.547063	1.873700
g6734	-	1228	+	76256	76708	2.951896	1.036501	1.255342
g6735	-	1228	+	98100	119347	6.344116	2.227614	2.697938
g6737	-	1228	+	132455	144065	888.613586	312.019470	377.897339
g6738	-	1228	-	149781	157791	73.515305	25.813477	31.263575
g6740	-	1228	-	201068	203682	0.067442	0.023681	0.028681
g6742	-	1228	-	229865	235568	48.401886	16.995386	20.583685
g6746	-	1229	-	67232	68452	7.968059	2.797830	3.388546
g6747	-	1229	+	96570	99545	0.542071	0.190338	0.230524
g6748	-	1229	+	99614	100141	0.446970	0.156945	0.190081
g6744	-	1229	+	4701	13290	18.239754	6.404537	7.756751
g6745	-	1229	-	15000	55209	53.575272	18.811920	22.783752
g6749	-	1229	+	119554	120630	15.913486	5.587712	6.767468
g6751	-	1229	+	139907	141271	0.305221	0.107172	0.129800
g6752	-	1229	-	142009	154964	4.194390	1.472779	1.783732
g6753	-	1229	-	162429	187109	0.722874	0.253823	0.307414
g6756	-	1229	+	194440	195270	0.031288	0.010986	0.013306
g6754	-	1229	-	190359	193028	1.341638	0.471090	0.570553
g6755	-	1229	-	193041	194006	2.565319	0.900762	1.090943
g6758	-	1229	+	207538	209477	6.562667	2.304353	2.790880
g6759	-	1230	+	1169	3263	0.000000	0.000000	0.000000
g6763	-	1230	-	77931	98415	21.658321	7.604900	9.210552
g6764	-	1230	-	107834	110076	12.987367	4.560262	5.523088
g6766	-	1230	+	127380	157434	135.684952	47.643143	57.702221
g6767	-	1230	-	161897	202300	17.005678	5.971215	7.231940
g6768	-	1231	-	2149	12314	39.531227	13.880625	16.811296
g6769	-	1231	-	12337	19518	0.000000	0.000000	0.000000
g6770	-	1231	-	31282	32165	44.833332	15.742357	19.066101
g6771	-	1231	+	46696	47562	0.823529	0.289166	0.350219
g6772	-	1231	+	60275	61300	0.391813	0.137578	0.166625
g6774	-	1231	+	91695	98017	1.432520	0.503002	0.609202
g6775	-	1231	-	107513	108556	2.779694	0.976036	1.182110
g6776	-	1231	-	118026	122282	5.493750	1.929024	2.336306
g6777	-	1231	-	127783	139063	2.407772	0.845443	1.023944
g6778	-	1231	+	153252	153563	1.184186	0.415804	0.503594
g6779	-	1231	-	155733	156104	0.096774	0.033980	0.041155
g6780	-	1231	-	161083	177812	29.632345	10.404825	12.601636
g6781	-	1231	-	193330	202918	63.618740	22.338490	27.054901
g6782	-	1231	+	203125	206249	8.940120	3.139150	3.801931
g6783	-	1231	-	215956	241960	30.382330	10.668167	12.920578
g6784	-	1232	-	940	21510	92.262901	32.396332	39.236294
g6785	-	1232	-	32687	39903	51.401566	18.048664	21.859348
g6786	-	1232	-	55706	86593	37.269775	13.086560	15.849576
g6787	-	1232	+	95561	102099	3.703968	1.300577	1.575172
g6791	-	1232	-	128540	134061	0.288896	0.101440	0.122858
g6789	-	1232	-	122196	126156	384.782623	135.108978	163.635056
g6792	-	1232	-	141148	175784	107.717926	37.823067	45.808796
g6793	-	1232	-	175887	178172	43.890297	15.411229	18.665060
g6794	-	1232	-	181851	193679	110.177872	38.686825	46.854927
g6795	-	1232	+	204954	205655	826.907410	290.352539	351.655762
g6802	-	1233	-	107606	108160	0.000000	0.000000	0.000000
g6803	-	1233	-	108447	112040	0.163613	0.057450	0.069579
g6804	-	1233	+	120740	133873	0.290289	0.101929	0.123450
g6805	-	1233	+	134343	135147	0.501426	0.176066	0.213240
g6797	-	1233	-	1209	44474	66.403824	23.316418	28.239304
g6798	-	1233	-	47538	69759	26.001692	9.129992	11.057641
g6807	-	1233	+	156226	156834	0.083744	0.029405	0.035613
g6810	-	1233	+	178482	178778	0.343434	0.120590	0.146051
g6812	-	1233	-	184197	195542	0.925126	0.324840	0.393425
g6813	-	1233	+	213556	226478	0.184977	0.064951	0.078664
g6817	-	1234	+	69353	71190	0.000000	0.000000	0.000000
g6818	-	1234	-	75728	77112	0.033632	0.011809	0.014303
g6822	-	1234	-	108932	113866	0.000000	0.000000	0.000000
g6823	-	1234	+	122574	124537	0.144444	0.050719	0.061427
g6815	-	1234	-	16598	35893	4540.072754	1594.158813	1930.739624
g6826	-	1234	+	158464	174260	22.956379	8.060688	9.762572
g6830	-	1234	+	218610	218957	0.330172	0.115934	0.140411
g6832	-	1235	+	75305	75724	0.000000	0.000000	0.000000
g6833	-	1235	+	81746	85042	0.053621	0.018828	0.022803
g6834	-	1235	+	85097	87196	0.041238	0.014480	0.017537
g6835	-	1235	-	90151	92268	4.075527	1.431042	1.733184
g6836	-	1235	-	99248	99649	0.000000	0.000000	0.000000
g6837	-	1235	+	103253	103693	0.000000	0.000000	0.000000
g6838	-	1235	+	106584	106946	0.000000	0.000000	0.000000
g6839	-	1235	+	107351	107764	0.000000	0.000000	0.000000
g6841	-	1235	+	108460	110477	0.000000	0.000000	0.000000
g6845	-	1235	+	162154	162735	0.000000	0.000000	0.000000
g6846	-	1235	+	163048	164057	0.000000	0.000000	0.000000
g6847	-	1235	+	198068	198493	0.000000	0.000000	0.000000
g6848	-	1235	+	200389	203777	0.000000	0.000000	0.000000
g6849	-	1235	+	204595	206152	0.000000	0.000000	0.000000
g6850	-	1235	+	208561	209112	0.000000	0.000000	0.000000
g6853	-	1236	+	45743	46753	0.388328	0.136354	0.165143
g6854	-	1236	+	46793	47410	1.163272	0.408460	0.494700
g6851	-	1236	+	1393	26802	31.391142	11.022392	13.349592
g6852	-	1236	+	28982	41665	232.476562	81.629646	98.864426
g6862	-	1236	-	150800	151662	7.491057	2.630340	3.185694
g6863	-	1236	+	162704	163108	1.187654	0.417022	0.505069
g6864	-	1236	-	170977	176022	28.787453	10.108156	12.242331
g6855	-	1236	+	50620	85309	61.630062	21.640203	26.209185
g6856	-	1236	-	88336	88863	9.549242	3.353032	4.060970
g6857	-	1236	+	88989	110929	166.608948	58.501507	70.853157
g6860	-	1236	-	117740	118762	1.044141	0.366630	0.444038
g6861	-	1236	-	124599	132315	541.547302	190.153854	230.301773
g6865	-	1236	-	183418	194649	41.279091	14.494354	17.554604
g6866	-	1236	-	196858	197760	20.133444	7.069469	8.562074
g6867	-	1236	+	199352	207046	67.118553	23.567381	28.543253
g6868	-	1236	-	209569	227542	110.249641	38.712029	46.885448
g6869	-	1236	-	227894	229710	9.332337	3.276870	3.968728
