Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g56710	-	477	-	201201	206466	0.458856	0.162075	0.203327
g56711	-	477	-	222207	222509	0.000000	0.000000	0.000000
g56712	-	477	-	231611	233103	0.496659	0.175428	0.220078
g56713	-	477	-	233112	234092	0.206113	0.072802	0.091332
g56714	-	477	+	236324	248998	14.164093	5.002984	6.276360
g56716	-	477	+	282011	282745	0.494558	0.174686	0.219147
g56718	-	477	+	294761	304699	3.098166	1.094322	1.372852
g56721	-	477	-	337772	338805	15.798717	5.580359	7.000691
g56722	-	477	+	340555	364655	92.743675	32.758545	41.096359
g56727	-	477	-	496866	500399	16.175325	5.713383	7.167572
g56724	-	477	+	411440	459600	92.896080	32.812378	41.163895
g56730	-	477	-	535297	567900	5.847850	2.065554	2.591286
g56728	-	477	-	503186	513424	29.244324	10.329562	12.958677
g56729	-	477	-	519491	529381	144.184906	50.928410	63.890884
g56732	-	478	-	19136	28202	258.268677	91.224617	114.443413
g56733	-	478	-	32339	42332	589.408081	208.188354	261.177124
g56734	-	478	+	44945	51457	23.588745	8.331922	10.452590
g56735	-	478	-	51521	52177	8.764079	3.095613	3.883518
g56736	-	478	+	52431	55188	73.296997	25.889668	32.479195
g56737	-	478	-	67622	71561	0.000000	0.000000	0.000000
g56738	-	478	-	72418	73150	0.000000	0.000000	0.000000
g56739	-	478	-	79665	81077	2.611465	0.922411	1.157186
g56741	-	478	-	89973	92152	8.466651	2.990556	3.751723
g56742	-	478	+	92961	105633	59.930470	21.168398	26.556250
g56752	-	478	+	212397	224712	1.739161	0.614299	0.770653
g56745	-	478	-	158338	163456	29.855616	10.545480	13.229551
g56746	-	478	+	166099	167869	0.671269	0.237103	0.297451
g56747	-	478	-	179913	180227	0.000000	0.000000	0.000000
g56748	-	478	-	180279	180788	0.000000	0.000000	0.000000
g56749	-	478	-	180921	181259	0.000000	0.000000	0.000000
g56750	-	478	-	192197	194289	6.355263	2.244781	2.816129
g56751	-	478	-	194326	204033	5.567708	1.966603	2.467150
g56753	-	478	+	231063	232820	3.341297	1.180199	1.480588
g56754	-	478	-	237418	244471	1.557858	0.550260	0.690314
g56755	-	478	-	253259	282676	34.446304	12.166984	15.263766
g56756	-	478	+	287916	289391	3.814025	1.347175	1.690062
g56757	-	478	-	298032	299522	0.240443	0.084928	0.106545
g56758	-	478	-	322038	323537	46.872665	16.556173	20.770105
g56759	-	478	-	327536	359638	45.446609	16.052467	20.138195
g56761	-	478	-	371737	372365	0.916667	0.323781	0.406191
g56762	-	478	-	374674	375150	0.243187	0.085898	0.107760
g56764	-	478	+	379846	380544	231.949936	81.928421	102.781120
g56765	-	478	-	390022	415563	26.917749	9.507778	11.927731
g56766	-	478	+	428816	438409	1.832251	0.647180	0.811903
g56767	-	478	+	454244	486325	17.937592	6.335844	7.948464
g56768	-	478	+	489180	511201	36.188271	12.782274	16.035664
g56769	-	478	-	554560	562493	138.694061	48.988956	61.457790
g56770	-	479	+	1673	2973	53.911522	19.042410	23.889147
g56772	-	479	-	27719	34674	5.281159	1.865390	2.340175
g56773	-	479	+	37303	38726	825.331421	291.520233	365.718933
g56774	-	479	-	39892	62578	4.963689	1.753254	2.199498
g56775	-	479	+	66272	67416	0.000000	0.000000	0.000000
g56776	-	479	+	67533	68660	0.000000	0.000000	0.000000
g56777	-	479	-	87174	119889	58.999317	20.839500	26.143641
g56778	-	479	-	123454	163444	8.592076	3.034859	3.807301
g56779	-	479	-	174056	219502	51.076782	18.041136	22.633026
g56781	-	479	-	254785	258548	4.169782	1.472834	1.847704
g56780	-	479	-	233493	252020	46.053471	16.266821	20.407108
g56782	-	479	-	262793	279491	4.192208	1.480755	1.857641
g56783	-	479	-	289846	290316	0.100211	0.035396	0.044405
g56784	-	479	-	290499	290918	0.451905	0.159620	0.200247
g56786	-	479	+	317240	317680	1.088435	0.384453	0.482305
g56790	-	479	-	406068	420839	13.425214	4.742000	5.948950
g56793	-	479	-	471450	472241	0.902778	0.318876	0.400037
g56794	-	479	+	476559	477224	85.804802	30.307625	38.021622
g56796	-	479	-	505447	507203	0.304275	0.107475	0.134830
g56797	-	479	+	522753	524392	0.077946	0.027532	0.034539
g56799	-	480	+	4189	32401	0.159188	0.056228	0.070539
g56838	-	481	-	1084	59250	24.810762	8.763557	10.994087
g56802	-	480	+	56083	58669	0.779543	0.275347	0.345429
g56804	-	480	+	109719	110378	0.043636	0.015413	0.019336
g56807	-	480	-	140986	142632	0.000000	0.000000	0.000000
g56808	-	480	-	161575	167117	0.000000	0.000000	0.000000
g56809	-	480	-	167313	171173	0.000000	0.000000	0.000000
g56810	-	480	-	178045	178548	0.000000	0.000000	0.000000
g56811	-	480	+	187675	216665	0.000000	0.000000	0.000000
g56815	-	480	+	364000	364485	14.729650	5.202747	6.526968
g56816	-	480	-	368210	369496	0.219114	0.077395	0.097093
g56817	-	480	-	369585	374015	0.000000	0.000000	0.000000
g56818	-	480	-	378772	379521	3.184132	1.124686	1.410945
g56819	-	480	-	380548	381873	0.700639	0.247477	0.310466
g56823	-	480	-	437866	439047	0.061337	0.021665	0.027180
g56824	-	480	+	439992	440471	0.000000	0.000000	0.000000
g56825	-	480	-	441988	446910	8.851525	3.126500	3.922267
g56827	-	480	+	475202	476418	0.000000	0.000000	0.000000
g56828	-	480	-	486486	486851	0.000000	0.000000	0.000000
g56829	-	480	-	492799	493437	0.000000	0.000000	0.000000
g56830	-	480	-	493684	495154	0.000000	0.000000	0.000000
g56831	-	480	-	495733	500480	0.169950	0.060029	0.075308
g56833	-	480	-	513651	514145	11.403099	4.027757	5.052915
g56834	-	480	-	514991	519010	6.901107	2.437581	3.058002
g56835	-	480	+	523973	546072	9.208219	3.252490	4.080325
g56836	-	480	+	547839	563216	1.369142	0.483603	0.606691
g56837	-	480	+	563267	565021	2.633713	0.930269	1.167045
g56840	-	481	-	86063	124118	21.978456	7.763142	9.739042
g56841	-	481	+	179705	180547	0.157770	0.055727	0.069911
g56842	-	481	+	187849	188808	14.572917	5.147387	6.457517
g56843	-	481	+	193937	194554	0.516181	0.182323	0.228729
g56845	-	481	-	206073	213704	5.201492	1.837250	2.304873
g56846	-	481	-	236059	236358	22.513334	7.952069	9.976056
g56847	-	481	-	239416	256308	12.906433	4.558758	5.719069
g56858	-	481	+	419113	428354	14.470878	5.111345	6.412302
g56853	-	481	+	338721	360649	179.432953	63.378582	79.509918
g56854	-	481	-	364112	370707	50.698414	17.907488	22.465363
g56855	-	481	+	374716	379894	6.619608	2.338151	2.933265
g56856	-	481	-	382692	386273	19.994894	7.062516	8.860091
g56857	-	481	-	389692	390057	1.909836	0.674585	0.846282
g56866	-	482	+	7	888	0.081066	0.028634	0.035922
g56863	-	481	-	457028	498299	72.469093	25.597240	32.112339
g56864	-	481	-	509452	509868	0.000000	0.000000	0.000000
g56865	-	481	-	511469	528896	172.783600	61.029926	76.563469
g56881	-	482	-	88298	102528	3.053931	1.078697	1.353251
g56867	-	482	+	2777	3298	1.888889	0.667186	0.837000
g56868	-	482	+	5795	9445	1.011450	0.357260	0.448191
g56869	-	482	+	10312	10680	0.026042	0.009198	0.011540
g56870	-	482	+	11172	11684	0.000000	0.000000	0.000000
g56871	-	482	+	17703	18212	0.000000	0.000000	0.000000
g56873	-	482	-	26373	27343	0.000000	0.000000	0.000000
g56874	-	482	+	36685	37467	0.717432	0.253408	0.317907
g56875	-	482	+	39471	39923	0.000000	0.000000	0.000000
g56878	-	482	+	54312	55405	0.266082	0.093984	0.117906
g56880	-	482	-	62530	76524	6.381199	2.253941	2.827622
g56885	-	482	-	154422	166574	130.899658	46.235847	58.003952
g56886	-	482	-	167480	184222	65.673935	23.197083	29.101282
g56890	-	482	-	225611	234722	8.053056	2.844468	3.568451
g56891	-	482	+	235154	266545	53.308022	18.829245	23.621725
g56892	-	482	+	272366	272773	5.775083	2.039851	2.559041
g56893	-	482	-	274147	282882	36.462791	12.879240	16.157309
g56894	-	482	-	289951	372620	22.085432	7.800927	9.786446
g56895	-	482	-	379213	428242	28.257744	9.981086	12.521506
g56903	-	482	-	507907	508654	35.840881	12.659571	15.881727
g56908	-	482	-	552550	556023	0.000000	0.000000	0.000000
g56909	-	482	+	557150	558850	1.204612	0.425488	0.533785
g56911	-	483	-	23671	24706	0.795193	0.280875	0.352364
g56914	-	483	-	36946	37809	0.813052	0.287183	0.360278
g56915	-	483	-	38063	43079	0.864761	0.305447	0.383191
g56921	-	483	-	96313	111837	4.172149	1.473670	1.848753
g56923	-	483	+	120236	121581	4.783041	1.689446	2.119450
g56924	-	483	-	122307	122813	1.251244	0.441959	0.554448
g56925	-	483	-	125260	129121	0.000000	0.000000	0.000000
g56929	-	483	-	146248	153220	0.000000	0.000000	0.000000
g56942	-	483	-	319638	322382	6.906566	2.439509	3.060421
g56930	-	483	-	184386	185450	2.066197	0.729814	0.915568
g56931	-	483	+	195721	196518	0.000000	0.000000	0.000000
g56932	-	483	+	196675	197505	0.000000	0.000000	0.000000
g56933	-	483	+	204213	205350	0.000000	0.000000	0.000000
g56934	-	483	-	208352	210006	0.000000	0.000000	0.000000
g56935	-	483	-	248592	249692	50.732063	17.919374	22.480274
g56936	-	483	-	251262	252296	127.794205	45.138954	56.627872
g56937	-	483	-	254487	254801	0.888889	0.313970	0.393882
g56940	-	483	-	312485	313549	6.821596	2.409497	3.022770
g56941	-	483	-	315367	315633	0.000000	0.000000	0.000000
g56943	-	483	-	344151	365283	52.808098	18.652662	23.400200
g56944	-	483	+	367820	368257	0.000000	0.000000	0.000000
g56946	-	483	+	370195	373562	0.000000	0.000000	0.000000
g56947	-	483	-	375163	378736	52.002666	18.368172	23.043301
g56948	-	483	+	378879	406904	47.616840	16.819027	21.099863
g56955	-	483	+	532361	535771	5.600363	1.978138	2.481620
g56956	-	483	+	563920	567397	1.037286	0.366386	0.459640
g56957	-	484	-	778	35527	10.733405	3.791210	4.756162
g56958	-	484	+	35739	39545	87.071266	30.754961	38.582817
g56960	-	484	+	48339	51929	1.209070	0.427063	0.535760
g56961	-	484	-	52884	63880	10.568874	3.733095	4.683255
g56962	-	484	-	77286	78746	2.321013	0.819819	1.028482
g56964	-	484	-	99618	100035	13.578059	4.795987	6.016678
g56965	-	484	+	102080	105373	51.727829	18.271093	22.921515
g56966	-	484	-	107710	108312	2.573798	0.909106	1.140495
g56974	-	484	-	176798	177313	1.494186	0.527770	0.662100
g56973	-	484	-	153524	174947	10.944554	3.865791	4.849725
g56976	-	484	-	183167	186684	15.140212	5.347764	6.708896
g56977	-	484	+	193264	225297	34.036301	12.022164	15.082087
g56978	-	484	+	229034	246884	106.206802	37.513939	47.062111
g56979	-	484	+	253126	291645	170.528671	60.233448	75.564270
g56980	-	484	+	300717	327389	48.075066	16.980881	21.302910
g56981	-	484	-	330231	335946	45.882980	16.206600	20.331560
g56998	-	484	-	464250	482191	7.371893	2.603870	3.266616
g56999	-	484	-	489434	490891	16.057270	5.671684	7.115260
g57000	-	484	-	490906	497580	1.362166	0.481139	0.603600
g56985	-	484	+	382791	385613	22.439024	7.925822	9.943129
g56986	-	484	-	387321	390836	4254.015137	1502.586060	1885.029297
g56987	-	484	+	391877	401925	63.346272	22.374914	28.069853
g56988	-	484	-	402403	404235	8.701855	3.073634	3.855946
g56989	-	484	-	404404	405063	6.203788	2.191277	2.749008
g56990	-	484	-	405128	406158	10.587196	3.739567	4.691374
g56991	-	484	-	406626	407114	0.877301	0.309877	0.388748
g56992	-	484	-	407354	413598	2.470653	0.872674	1.094790
g56993	-	484	+	416514	418608	1.248937	0.441144	0.553426
g56994	-	484	-	421924	422331	0.000000	0.000000	0.000000
g56996	-	484	+	441674	448681	31.904762	11.269271	14.137564
g56997	-	484	-	449156	457645	16.690872	5.895483	7.396020
g57003	-	484	-	531154	539970	13.171171	4.652268	5.836379
g57014	-	485	+	13053	13736	0.560429	0.197952	0.248336
g57001	-	484	+	501397	526255	278.784698	98.471207	123.534431
g57002	-	484	-	526844	528991	9.992656	3.529566	4.427923
g57019	-	485	-	18808	19350	0.398711	0.140831	0.176676
g57043	-	485	+	55450	57492	0.035242	0.012448	0.015616
g57048	-	485	-	82600	83394	1.527819	0.539650	0.677004
g57052	-	485	+	92031	94031	3.046184	1.075961	1.349818
g57053	-	485	+	131990	132817	0.070048	0.024742	0.031040
g57055	-	485	-	142059	142712	0.179409	0.063370	0.079499
g57058	-	485	+	222929	223558	0.333333	0.117739	0.147706
g57064	-	485	-	263684	264133	0.224444	0.079277	0.099455
g57068	-	485	+	316963	319611	0.000000	0.000000	0.000000
g57070	-	485	+	342552	343271	0.043056	0.015208	0.019079
g57072	-	485	-	364163	364896	0.784512	0.277102	0.347631
g57079	-	485	-	455084	456118	1.285990	0.454232	0.569845
g57086	-	485	+	559667	559984	0.719340	0.254082	0.318752
g57087	-	486	+	7238	7576	10.443659	3.688867	4.627770
g57090	-	486	-	19864	32197	6.529881	2.306458	2.893506
g57091	-	486	+	39279	43860	0.000000	0.000000	0.000000
g57097	-	486	-	162404	166447	257.882080	91.088066	114.272110
g57098	-	486	-	166456	173470	49.837349	17.603348	22.083809
g57099	-	486	+	181577	211128	165.603775	58.493893	73.381958
g57101	-	486	-	276916	280227	0.000000	0.000000	0.000000
g57103	-	486	-	291352	294149	0.000000	0.000000	0.000000
g57104	-	486	-	302861	306544	0.098954	0.034952	0.043848
g57108	-	486	-	383103	384053	0.512093	0.180879	0.226917
g57107	-	486	-	355906	376874	62.230682	21.980871	27.575516
g57115	-	486	-	444360	445529	3.267521	1.154141	1.447896
g57109	-	486	-	387861	398848	157.504807	55.633209	69.793159
g57110	-	486	+	400756	401790	7.861836	2.776926	3.483718
g57111	-	486	+	408618	409613	65.899597	23.276789	29.201277
g57116	-	486	+	452224	452997	49.215763	17.383793	21.808374
g57117	-	486	+	455416	461949	330.200378	116.632042	146.317627
g57118	-	486	-	464016	470320	82.920334	29.288784	36.743465
g57119	-	486	+	480690	493363	13.956298	4.929587	6.184282
g57120	-	486	+	497283	509603	16.222221	5.729948	7.188353
g57121	-	486	-	511355	517943	14.488284	5.117493	6.420015
g57122	-	486	+	518521	524507	29.498817	10.419453	13.071447
g57130	-	487	+	105640	106026	1.864346	0.658517	0.826125
g57132	-	487	-	112993	113379	1.276486	0.450875	0.565634
g57133	-	487	-	117237	118427	8.949058	3.160950	3.965486
g57143	-	487	+	205308	221459	145.224167	51.295494	64.351395
g57144	-	487	+	228834	230844	125.535637	44.341190	55.627060
g57145	-	487	+	236687	242035	96.247177	33.996040	42.648827
g57146	-	487	-	248234	252037	57.909626	20.454603	25.660780
g57151	-	487	+	313668	317635	48.455650	17.115309	21.471556
g57152	-	487	-	320530	346882	8.102328	2.861872	3.590285
g57153	-	487	+	347697	348830	0.577601	0.204018	0.255945
g57154	-	487	-	352746	354110	0.818249	0.289019	0.362581
g57149	-	487	-	276670	306064	446.004028	157.535736	197.632263
g57150	-	487	-	310884	311750	129.207611	45.638187	57.254173
g57155	-	487	+	366521	367681	0.576227	0.203533	0.255336
g57156	-	487	+	372352	379739	222.611893	78.630074	98.643265
g57161	-	487	-	443826	455986	1.362568	0.481281	0.603778
g57157	-	487	-	391513	393378	132.473480	46.791748	58.701340
g57158	-	487	-	395834	404006	28.007393	9.892658	12.410570
g57159	-	487	-	412749	430868	1.007752	0.355954	0.446553
g57160	-	487	-	433021	439235	2.550756	0.900968	1.130285
g57163	-	487	+	467547	467867	11.242990	3.971203	4.981967
g57164	-	487	-	469391	492064	38.128014	13.467422	16.895197
g57166	-	487	-	530691	532616	0.872274	0.308101	0.386520
g57165	-	487	+	498790	526721	5.091085	1.798252	2.255950
g57167	-	487	-	535346	553871	22.503246	7.948505	9.971586
g57168	-	487	+	560780	561916	14.505733	5.123656	6.427747
g57169	-	487	-	566624	575376	63.552238	22.447664	28.161121
g57170	-	488	+	2016	34626	39.237953	13.859470	17.387030
g57181	-	488	+	112750	113418	1.990437	0.703054	0.881998
g57182	-	488	+	113465	114010	3.190488	1.126931	1.413762
g57171	-	488	+	37358	41536	36.336285	12.834556	16.101250
g57172	-	488	-	43311	49269	5.815954	2.054288	2.577152
g57176	-	488	-	71057	77167	428.106812	151.214157	189.701691
g57180	-	488	+	101750	106698	42.665218	15.070036	18.905714
g57185	-	488	+	179439	188128	1.011823	0.357392	0.448357
g57186	-	488	+	190316	194906	1.049738	0.370784	0.465157
g57184	-	488	-	124629	165651	20.038101	7.077777	8.879237
g57189	-	488	-	422056	422418	0.393939	0.139146	0.174561
g57190	-	489	+	45434	46906	0.048880	0.017265	0.021660
g57192	-	489	+	55255	55605	0.136752	0.048303	0.060597
g57195	-	489	+	87997	89237	0.000000	0.000000	0.000000
g57198	-	489	+	103195	104652	5.700274	2.013428	2.525892
g57199	-	489	-	108742	111670	1.732403	0.611912	0.767658
g57200	-	489	-	120984	166428	117.493767	41.500675	52.063564
g57201	-	489	+	166689	171345	187.766861	66.322250	83.202820
g57202	-	489	-	176911	225268	39.031658	13.786604	17.295618
g57203	-	489	-	234002	239076	103.937584	36.712414	46.056580
g57204	-	489	+	247429	259104	428.753326	151.442520	189.988174
g57224	-	489	+	452011	452526	0.831395	0.293662	0.368406
g57227	-	489	-	460834	470727	0.099894	0.035284	0.044265
g57206	-	489	+	287633	292343	4.706044	1.662250	2.085331
g57207	-	489	-	295711	296145	70.381607	24.859907	31.187334
g57213	-	489	+	355218	369566	13.796079	4.872995	6.113286
g57214	-	489	+	372561	376535	1.450891	0.512478	0.642915
g57215	-	489	-	379281	389945	31.758013	11.217437	14.072536
g57216	-	489	+	390164	400521	50.208130	17.734312	22.248110
g57217	-	489	+	402008	402337	0.000000	0.000000	0.000000
g57232	-	489	+	523193	523531	0.000000	0.000000	0.000000
g57233	-	489	+	523550	523882	0.855856	0.302302	0.379245
g57234	-	489	+	539241	541555	18.457546	6.519500	8.178864
g57235	-	489	-	548262	551534	189.203705	66.829773	83.839508
g57236	-	490	-	691	3332	2.003831	0.707785	0.887933
g57237	-	490	+	4892	5149	1.554264	0.548991	0.688722
g57238	-	490	+	14321	15289	3.580930	1.264842	1.586773
g57239	-	490	+	16917	17885	4.213000	1.488099	1.866855
g57240	-	490	-	24593	28787	4.555555	1.609095	2.018647
g57241	-	490	+	45623	74296	61.325535	21.661158	27.174429
g57243	-	490	+	81496	119528	61.436871	21.700483	27.223764
g57250	-	490	+	223821	231528	1.361642	0.480954	0.603368
g57244	-	490	-	128739	144815	559.754822	197.714340	248.037247
g57247	-	490	-	169701	171121	4.866221	1.718827	2.156309
g57293	-	491	-	84	638	17.148649	6.057177	7.598870
g57255	-	490	-	304171	313826	9.482405	3.349337	4.201821
g57256	-	490	+	315201	315872	0.005953	0.002103	0.002638
g57257	-	490	+	315954	316331	1.620809	0.572496	0.718209
g57258	-	490	+	316653	317093	0.324263	0.114535	0.143687
g57259	-	490	+	317398	318213	0.514093	0.181586	0.227804
g57262	-	490	-	329219	335229	5.328148	1.881987	2.360996
g57263	-	490	+	336633	337352	0.933333	0.329668	0.413576
g57264	-	490	-	346181	347205	4.891979	1.727925	2.167722
g57265	-	490	+	351558	352169	1.026144	0.362450	0.454703
g57266	-	490	+	354764	356197	0.151187	0.053402	0.066994
g57267	-	490	-	357393	360314	5.021347	1.773620	2.225048
g57268	-	490	-	360421	363510	6.087618	2.150244	2.697531
g57269	-	490	+	367400	368290	0.000000	0.000000	0.000000
g57270	-	490	+	368419	370692	0.000000	0.000000	0.000000
g57274	-	490	-	416687	417310	0.000000	0.000000	0.000000
g57275	-	490	-	417340	417879	0.000000	0.000000	0.000000
g57276	-	490	-	420947	421399	0.000000	0.000000	0.000000
g57277	-	490	-	421489	421866	0.000000	0.000000	0.000000
g57278	-	490	+	436632	437619	0.000000	0.000000	0.000000
g57279	-	490	+	441536	441877	1.292398	0.456496	0.572684
g57282	-	490	-	449151	449696	0.000000	0.000000	0.000000
g57283	-	490	+	455682	462899	7.224083	2.551661	3.201119
g57284	-	490	-	471979	477114	14.441885	5.101104	6.399455
g57285	-	490	+	483409	484332	3.799783	1.342144	1.683751
g57286	-	490	+	485550	486618	2.669887	0.943047	1.183074
g57287	-	490	+	486858	490512	0.000000	0.000000	0.000000
g57289	-	490	-	511733	515701	0.000000	0.000000	0.000000
g57290	-	490	+	515857	518020	0.128792	0.045491	0.057070
g57291	-	490	+	518152	518511	1.934722	0.683375	0.857310
g57292	-	490	-	523780	528982	13.946871	4.926257	6.180105
g57294	-	491	-	7425	39035	12.756719	4.505877	5.652728
g57295	-	491	+	39286	40974	23.776119	8.398105	10.535619
g57296	-	491	+	50472	55910	9.874193	3.487723	4.375430
g57297	-	491	+	63097	71521	35.845604	12.661239	15.883821
g57299	-	491	-	118662	126191	9.975428	3.523480	4.420289
g57301	-	491	+	130010	131978	0.141414	0.049950	0.062663
g57302	-	491	+	132070	135693	0.000000	0.000000	0.000000
g57303	-	491	-	136688	137839	5.140625	1.815751	2.277902
g57304	-	491	-	149510	169799	620.831299	219.287521	275.101318
g57305	-	491	-	175094	177934	26.271030	9.279347	11.641158
g57306	-	491	-	177986	217719	1681.984253	594.103638	745.316956
g57307	-	491	+	222913	235704	281.600342	99.465729	124.782097
g57309	-	491	-	244220	275286	41.224697	14.561220	18.267391
g57310	-	491	-	280677	284529	87.790787	31.009108	38.901649
